"Taxa"	"pValue"	"R2"	"direction"	"Adj_pValue"
"d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio"	0.00788002353614507	0.384900364350487	"CSE"	0.0167450500143083
"d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.__"	0.0805006752151842	0.189757593279667	"Control"	0.123843405788691
"d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Erysipelatoclostridium"	0.0819551950072222	0.188134524777704	"Control"	0.123843405788691
"d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dubosiella"	0.0477856714127688	0.236471301365675	"Control"	0.082685806792259
"d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelothrix"	0.430680601499846	0.0418932616961722	"Control"	0.488104681699826
"d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum"	5.06255152778142e-05	0.676468806121492	"CSE"	0.000191251946605076
"d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter"	5.7823864988068e-07	0.819821688783598	"CSE"	4.36891424354292e-06
"d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus"	0.964777672615398	0.000134395100790086	"Control"	0.964777672615398
"d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus"	0.0875747677618609	0.182115263470769	"Control"	0.12945835234362
"d__Bacteria.p__Firmicutes.c__Bacilli.o__Mycoplasmatales.f__Mycoplasmataceae.g__Ureaplasma"	0.010333138782032	0.364091510811958	"Control"	0.0212925283993386
"d__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__RF39.g__RF39"	2.47490839016945e-07	0.838884049213493	"CSE"	2.10367213164403e-06
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_UCG.014.f__Clostridia_UCG.014.g__Clostridia_UCG.014"	0.000133586400002354	0.633148361165945	"CSE"	0.000432565485721907
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_vadinBB60_group.f__Clostridia_vadinBB60_group.g__Clostridia_vadinBB60_group"	0.0498546776247444	0.232722558253979	"CSE"	0.082685806792259
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus_Arthromitus"	5.80694305688066e-05	0.670656549635671	"Control"	0.00020782743571994
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Defluviitaleaceae.g__Defluviitaleaceae_UCG.011"	0.076214456366216	0.194710483718086	"CSE"	0.12052518681169
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.__"	0.143170586644585	0.137293485704761	"Control"	0.190894115526113
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2"	0.347342425880076	0.0590447263688039	"CSE"	0.42177294571152
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356"	6.3622406234157e-05	0.666731657507635	"Control"	0.000216316181196134
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor"	0.0494871839697274	0.233377594399377	"CSE"	0.082685806792259
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia"	0.963832740978113	0.000141707321898368	"Control"	0.964777672615398
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575"	6.67245682836594e-06	0.751593265945948	"CSE"	3.24090760234917e-05
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium"	0.0348804229817718	0.263993410465133	"Control"	0.0624175990200126
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_NK4A136_group"	0.0667422835494423	0.206679699683429	"CSE"	0.108058935270526
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.001"	0.0025329085134976	0.465937296677249	"Control"	0.00717657412157652
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.006"	0.683865502941708	0.0113627626243252	"CSE"	0.738140542857717
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia"	0.00490150469668951	0.419996674113816	"CSE"	0.0119036542633888
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia"	0.0118383162602772	0.353439949887559	"Control"	0.0236766325205545
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella"	0.000542648891758931	0.560724763906572	"Control"	0.00167727839270942
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._xylanophilum_group"	0.316980150238077	0.0666781462465137	"CSE"	0.39190273120344
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus"	0.00776825693411312	0.385981554363064	"CSE"	0.0167450500143083
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus"	0.00610950685904251	0.403926945167764	"Control"	0.0143257402212031
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009"	0.37162875179347	0.0535221883549132	"Control"	0.443346581086947
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.__"	0.00445729871958123	0.426811548823107	"CSE"	0.0112257893678342
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter"	0.828450686511463	0.00323103661933348	"Control"	0.853555252769386
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter"	0.100895958666404	0.169228202459892	"Control"	0.142935941444072
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.005"	0.613763389425941	0.0174031434211666	"Control"	0.673159846467161
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus"	1.52297608254324e-07	0.848880549701139	"Control"	1.47946248018486e-06
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae_Sedis"	0.414177863363997	0.0449114866595233	"Control"	0.485587839806065
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcaceae"	0.175500377489554	0.118784466933743	"CSE"	0.225170295646975
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus"	0.821961484432384	0.00348390178813236	"CSE"	0.853555252769386
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__UCG.010"	0.0145612973775444	0.336956087624722	"CSE"	0.0275046728242505
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group.g__.Eubacterium._coprostanoligenes_group"	0.125623201977145	0.149224352887866	"CSE"	0.170847554688917
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family_XIII_UCG.001"	0.0125402847930879	0.348885646907479	"Control"	0.0243639818837136
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._brachy_group"	0.170978178726045	0.121149837084342	"Control"	0.22358684910329
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._nodatum_group"	0.0915715491901433	0.178058297046258	"CSE"	0.132486496700633
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Romboutsia"	0.114879168820902	0.157387205363013	"Control"	0.159424152649415
"d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadaceae.g__Candidatus_Saccharimonas"	0.00700025758709952	0.393813181193019	"CSE"	0.0158672505307589
"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella"	0.301024722292747	0.0710586002465202	"Control"	0.379068168813089
"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas"	0.00390526774902044	0.436181556699105	"CSE"	0.0102137771897458
"d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Chlamydiaceae.g__Chlamydia"	0.00130896027499639	0.50862327456645	"Control"	0.00386996950868499
"d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia"	1.78716181880712e-10	0.938182887780502	"CSE"	2.43054007357769e-09
"Other"	3.78581337412701e-05	0.688456915237041	"Control"	0.000151432534965081
