SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Olsenella	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Enterorhabdus	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculaceae	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculum	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Alloprevotella	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Paraprevotella	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotellaceae_UCG.001	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenella	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenellaceae_RC9_gut_group	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides	d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Helicobacteraceae.g__Helicobacter	d__Bacteria.p__Deferribacterota.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	d__Bacteria.p__Firmicutes.c__Bacilli.o__Acholeplasmatales.f__Acholeplasmataceae.g__Anaeroplasma	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.__	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Erysipelatoclostridium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dubosiella	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelothrix	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	d__Bacteria.p__Firmicutes.c__Bacilli.o__Mycoplasmatales.f__Mycoplasmataceae.g__Ureaplasma	d__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__RF39.g__RF39	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.f__Hungateiclostridiaceae.g__Ruminiclostridium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_UCG.014.f__Clostridia_UCG.014.g__Clostridia_UCG.014	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_vadinBB60_group.f__Clostridia_vadinBB60_group.g__Clostridia_vadinBB60_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus_Arthromitus	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium_sensu_stricto_1	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Defluviitaleaceae.g__Defluviitaleaceae_UCG.011	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.__	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_FCS020_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_NK4A136_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.001	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.006	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._ventriosum_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._xylanophilum_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.__	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__NK4A214_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.005	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae_Sedis	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcaceae	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__UCG.010	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group.g__.Eubacterium._coprostanoligenes_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family_XIII_UCG.001	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._brachy_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._nodatum_group	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Romboutsia	d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadaceae.g__Candidatus_Saccharimonas	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella	d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Chlamydiaceae.g__Chlamydia	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	Other
PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	3538	1210	76	5784	147	9256	75	675	23	2144	47	1743	59	279	552	387	39	0	9	0	59	205	3341	170	350	0	5197	421	0	0	5	68	0	0	0	148	144	689	0	74	10	0	17	6828	1592	0	57	197	0	0	48	0	130	58	64	99	0	38	0	197	92	0	0	0	0	16	0	15	0	61	2021	106	0	2052
PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	961	414	15	8079	188	7193	40	2633	50	4549	171	4593	238	215	1176	1452	141	4	11	0	0	6	1332	0	199	0	3193	163	0	0	15	31	0	0	0	380	0	352	0	2	0	0	0	1103	0	66	0	24	40	0	105	0	47	79	67	100	12	0	0	37	68	0	0	18	0	5	4	13	0	23	1481	26	135	796
PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	3010	551	73	3417	295	15188	120	1760	7	4162	82	2500	180	189	620	2233	489	8	33	0	0	8	659	5	225	14	5413	380	8	0	163	60	0	0	0	201	815	989	24	95	46	37	32	4957	0	171	21	292	16	0	269	0	185	139	249	150	20	68	65	606	207	0	0	20	0	19	38	32	0	232	2419	303	0	3051
PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	2115	540	0	5668	431	8442	28	1941	88	4722	178	2968	261	410	1307	5096	3125	0	86	0	70	8	85	0	218	19	5076	169	52	0	73	199	0	0	0	340	72	1022	0	162	69	61	38	3844	0	46	9	1748	17	0	42	0	162	238	293	206	10	78	17	265	253	0	4	0	0	38	28	20	0	120	1352	42	0	3552
PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	823	33	0	2221	470	2700	19	515	43	1900	48	2691	341	973	1146	6235	0	14	87	0	0	0	80	0	8	0	654	12	0	0	0	81	0	0	0	145	268	379	0	177	0	0	17	2702	2529	10	29	537	0	0	0	0	192	153	200	156	0	232	0	47	459	0	0	12	0	68	28	3	0	22	85	408	0	5214
PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	378	211	33	6297	438	3460	17	3167	434	3185	138	3375	99	669	1792	4454	826	0	26	0	96	284	217	349	21	0	615	184	0	0	73	92	0	0	0	206	0	581	0	86	58	82	0	6846	893	11	12	68	61	0	77	0	14	252	266	140	11	85	0	73	92	0	0	13	0	20	21	16	0	51	260	98	0	3594
PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	2217	134	57	6056	211	7951	112	954	4	5002	120	2118	185	117	568	2756	619	0	115	0	35	0	171	0	38	8	7092	172	0	0	62	196	222	0	0	215	1050	823	0	15	0	90	52	4062	7	41	0	585	47	0	644	0	231	65	80	101	10	23	0	413	372	0	0	0	0	17	23	11	0	154	750	667	0	2677
PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	484	30	88	4038	2830	11242	1346	16	0	50	550	4388	6	1100	20	8200	0	196	1178	8	0	6	70	0	152	777	2189	14	442	11	144	1155	25	39	4	27	1066	115	21	716	123	208	66	2787	612	641	25	992	125	26	80	0	429	40	489	193	0	395	12	20	461	42	0	17	2	55	35	0	478	515	121	0	1049	8441
PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	1290	33	113	4859	1335	12956	359	126	0	310	502	2625	41	660	187	4772	10	74	624	54	30	32	0	5	342	684	2259	44	872	21	1155	436	66	58	0	22	184	239	15	658	137	358	26	4386	3355	54	123	1107	98	11	29	3	205	34	761	240	8	331	0	119	319	0	0	22	0	62	17	11	284	364	209	30	105	5689
PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	519	35	88	3233	1480	11731	441	6	0	20	680	3233	4	850	9	1493	0	29	295	46	12	0	70	14	400	728	3703	166	436	12	458	630	55	51	0	15	62	41	20	208	151	339	27	2518	1231	142	85	397	51	0	13	7	121	9	194	156	0	259	0	15	183	0	0	26	0	14	12	0	259	241	72	0	6	4852
PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	896	48	100	3270	2526	8755	198	12	0	42	787	3684	0	1100	0	1683	0	22	142	56	29	21	9	0	432	672	2569	117	931	8	733	1267	25	139	0	28	243	22	15	160	67	212	6	1585	3619	103	386	289	34	0	0	0	108	16	198	132	0	132	0	6	148	0	0	16	0	10	0	0	636	502	111	0	9	4067
PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	857	35	180	4237	2445	15514	1261	0	0	0	1084	3874	0	596	0	6583	0	295	1802	187	0	33	0	0	593	1220	2502	34	202	4	1045	874	0	58	9	115	120	57	0	358	123	933	55	1751	32	546	81	336	200	0	0	16	174	5	295	149	0	344	0	10	576	0	0	11	0	87	44	0	632	777	118	0	103	7915
PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	1290	37	174	5665	1885	15082	351	0	0	0	494	1754	0	1282	0	1715	0	69	869	4	41	26	108	0	392	1677	2951	74	142	7	199	376	533	204	0	30	1495	53	24	812	55	188	33	4114	2022	121	248	1650	86	0	0	0	203	18	1147	247	24	244	0	153	511	0	0	32	0	72	30	7	618	1066	301	0	30	7259
PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	896	65	126	6013	2018	10155	276	0	0	0	636	3600	0	1568	0	853	0	29	275	0	27	30	157	0	474	1867	1971	161	273	15	146	1604	122	106	0	16	600	10	12	270	182	98	38	1884	851	301	157	879	47	0	23	6	183	17	309	167	0	523	0	40	233	0	0	32	0	17	21	0	926	484	106	0	11	6239
PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	864	56	152	2387	3304	11611	488	0	0	0	589	2932	0	1233	0	836	0	125	1610	26	5	0	0	0	376	764	2524	64	465	10	235	669	6	148	0	64	513	154	19	384	94	296	41	1548	3490	88	102	1027	141	0	0	0	81	25	748	183	0	88	0	63	279	7	0	23	0	84	33	20	523	431	200	0	77	5196
PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	948	68	73	3442	110	3327	115	757	0	912	81	3035	181	51	330	3455	752	0	86	0	0	0	52	0	347	99	2156	21	16	0	0	230	0	0	5	94	199	56	0	25	61	224	17	3851	1154	150	0	213	62	23	142	11	126	161	445	201	7	60	0	425	320	0	0	13	26	30	48	13	20	0	380	147	11	3191
PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	761	86	94	3676	234	4672	85	935	33	1844	40	2740	373	258	363	2333	288	4	29	3	0	11	64	57	315	10	3192	134	11	0	0	108	0	0	0	300	28	458	0	143	5	43	11	7601	2545	16	0	444	10	0	79	0	91	159	542	114	0	87	0	326	323	0	6	0	0	27	41	9	3	0	494	268	0	2697
PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	751	44	53	2659	139	3526	69	333	40	1326	69	1750	142	118	389	3800	486	9	78	12	0	0	7	0	134	79	3295	65	55	0	0	129	0	0	0	129	292	555	10	70	38	83	15	4272	1211	39	0	330	5	17	122	0	77	152	300	99	8	79	4	173	245	0	13	5	7	29	33	6	11	0	467	74	12	2687
PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	702	113	76	4223	202	3415	58	603	275	3088	86	1832	397	248	799	3987	32	0	98	20	0	0	0	0	349	64	2873	25	42	0	0	40	0	0	0	237	30	859	0	100	0	44	7	1624	4628	0	0	164	12	0	0	0	76	251	250	122	3	127	0	586	391	0	0	0	0	38	8	0	0	0	299	185	0	3594
PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	1282	30	67	5879	554	4342	101	738	15	1531	71	2863	385	777	1162	5529	242	10	97	0	0	0	0	4	416	83	2773	169	0	0	0	197	0	0	0	94	963	559	0	120	62	47	32	3429	0	38	0	1381	34	0	0	11	24	0	418	175	0	36	0	294	267	0	0	0	0	20	21	0	0	0	215	326	0	2517
PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	1789	17	68	6170	627	3667	56	560	11	1081	51	2195	262	684	873	4085	28	11	56	0	0	0	0	20	471	106	1601	46	46	0	100	537	0	0	0	199	405	404	0	149	66	29	16	3400	1303	16	136	882	14	0	41	0	25	0	242	144	4	65	0	102	187	0	0	12	0	11	8	7	15	22	147	162	19	2069
PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	1596	58	96	3475	348	4857	140	475	0	1166	134	2084	166	173	371	3203	172	4	32	0	0	13	0	16	351	205	6101	86	51	0	25	98	0	8	0	109	178	641	0	88	58	48	15	5078	553	30	0	366	10	0	196	9	60	104	197	88	22	72	0	75	308	0	5	3	0	13	28	4	0	37	731	88	0	2148
PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	464	83	74	2931	273	2891	81	320	0	813	56	1905	165	195	329	2941	96	0	53	4	0	23	12	72	322	76	2411	81	40	0	14	102	4	0	0	182	335	268	0	116	39	0	0	6680	2236	23	0	243	0	0	57	0	23	77	135	74	0	55	0	160	138	0	0	2	0	14	0	0	20	23	264	135	0	1350
Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	1044	6	158	4094	532	10491	327	0	0	0	203	2486	0	230	0	818	0	28	178	16	0	16	0	0	1174	830	2181	16	918	0	339	771	0	31	7	114	702	273	57	103	115	281	9	4110	1451	68	73	865	38	109	188	0	30	65	714	247	26	336	32	85	191	95	22	62	146	32	14	14	124	81	440	0	225	5202
Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	217	0	38	3657	31	5179	19	0	0	0	8	2371	0	9	0	13	0	0	11	1032	0	0	0	0	145	398	450	0	649	0	162	513	0	0	0	26	1289	38	36	67	146	374	21	4744	277	59	36	865	12	86	283	14	0	31	711	153	12	247	25	58	167	224	117	27	139	12	6	0	53	5	226	0	3	3862
Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	1075	11	121	3635	511	7726	86	0	0	0	158	3322	0	357	0	118	0	0	152	446	0	12	24	0	340	986	2487	16	422	0	431	743	0	10	23	109	350	60	79	258	163	606	44	4723	401	130	44	1021	28	114	502	15	25	33	646	160	18	344	32	41	199	80	308	48	194	31	14	23	105	71	199	0	18	4774
Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	359	4	37	2147	343	5179	64	0	0	0	84	3552	0	133	0	49	0	8	126	334	0	0	0	0	89	749	1272	0	920	0	304	408	0	5	6	248	330	143	53	65	141	593	25	2972	161	95	13	1102	14	128	498	0	0	26	858	102	14	548	51	45	190	52	868	17	65	20	0	0	51	40	55	0	5	5309
Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	1065	0	111	7555	4	9238	0	17	0	28	0	3964	0	0	0	127	20	0	0	15	0	0	0	0	541	948	1976	0	160	0	210	1423	0	0	46	70	1361	237	9	260	637	488	21	7727	57	123	24	758	19	208	924	91	0	157	1513	499	52	593	42	106	373	24	0	74	192	28	10	43	144	0	538	0	76	6437
Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	1692	0	232	7970	0	14689	0	0	0	12	0	5127	0	0	0	7	0	0	0	36	0	12	0	3	1976	2824	4700	0	599	0	335	985	0	0	59	33	272	19	40	491	204	328	22	5415	1012	323	61	1302	37	583	647	21	0	53	1179	320	76	262	20	38	306	0	0	290	675	6	18	54	97	0	788	0	0	5661
Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	1017	6	65	5543	29	9827	60	188	10	468	4	6699	44	47	54	432	39	0	4	221	0	0	0	5	358	1065	3575	11	534	0	63	1454	0	0	0	210	3364	813	84	362	291	1129	21	6540	406	96	0	757	37	272	924	0	15	93	958	309	39	453	88	148	321	62	516	43	102	56	11	15	54	13	175	17	60	7440
Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	1609	20	156	6147	11	11191	18	85	9	411	12	5562	0	30	53	552	42	0	14	443	0	31	0	0	660	1365	3069	5	2510	0	401	1139	0	0	14	440	1211	239	165	714	251	303	25	6290	456	52	92	869	14	147	542	0	0	68	737	234	27	373	16	104	274	212	16	81	143	23	12	15	82	0	443	24	10	5726
