SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	Unassigned.__.__.__.__.__.__	d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_pseudolongum	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Coriobacteriaceae_UCG.002.s__uncultured_bacterium	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Adlercreutzia.__	d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Enterorhabdus.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.__	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculaceae.s__uncultured_bacterium	d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Acholeplasmatales.f__Acholeplasmataceae.g__Anaeroplasma.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.__.__	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Erysipelatoclostridium.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.__.__	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__.Clostridium._innocuum_group.__	d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__uncultured.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__RF39.g__RF39.__	d__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__RF39.g__RF39.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_UCG.014.f__Clostridia_UCG.014.g__Clostridia_UCG.014.__	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_UCG.014.f__Clostridia_UCG.014.g__Clostridia_UCG.014.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_vadinBB60_group.f__Clostridia_vadinBB60_group.g__Clostridia_vadinBB60_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium_sensu_stricto_1.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium.__	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_FCS020_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_NK4A136_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.001.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.006.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._fissicatena_group.__	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._ventriosum_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._xylanophilum_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__uncultured.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__NK4A214_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.005.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__uncultured.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae_Sedis.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Paludicola.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcaceae.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__uncultured.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__UCG.010.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group.g__.Eubacterium._coprostanoligenes_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__uncultured.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._nodatum_group.s__uncultured_bacterium	d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Romboutsia.s__uncultured_bacterium	d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella.s__uncultured_bacterium	d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia.s__uncultured_bacterium
SMK-Neo7-S130	WT	SMK_Neo7	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	78	0	0	0	0	76	7535	919	0	0	29	23	0	7792	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	124	48	11	0	0	0	83	0	0	44	0	13	0	0	0	0	27	0	0	0	0	0	0	0	0	8	668
SMK-Neo8-S135	WT	SMK_Neo8	Pancreatic	Yes	Neomycin	Post	Smoke+Neomycin	198.35	37.94	Neo-Pancreatic	476	0	0	0	0	205	17135	58	0	0	0	522	15	9	0	0	14	1070	0	0	0	8	14	0	0	0	0	16	0	34	25	128	0	169	86	184	0	0	77	564	0	67	273	0	984	0	132	0	81	164	0	0	0	0	128	0	0	0	0	615
SMK1-S117	WT	SMK1	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	267	0	0	0	86	0	1913	2918	0	161	0	25	0	3608	1284	0	0	2482	0	25	0	174	5	119	0	21	85	0	0	76	0	610	80	0	50	100	0	137	105	636	0	6	123	26	215	18	383	0	43	0	55	123	84	15	106	7	0	0	214	105
SMK10-S123	WT	SMK10	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	354	0	0	25	85	0	3839	3953	0	610	0	34	17	3182	1118	0	50	3507	0	41	0	112	11	121	8	21	133	0	0	144	0	1232	268	12	60	152	0	121	144	1195	0	27	213	25	454	48	665	16	85	0	107	203	141	41	192	17	15	0	344	59
SMK11-S128	WT	SMK11	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	1188	0	0	171	132	0	2148	4126	0	70	0	22	36	0	1071	0	24	9265	59	507	0	828	67	343	0	0	15	0	0	155	0	434	156	61	145	0	0	42	183	481	53	0	155	20	92	12	342	13	26	0	0	313	10	0	73	0	7	357	60	283
SMK2-S122	WT	SMK2	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	370	0	0	91	105	0	2191	3244	0	293	18	25	42	0	806	0	15	4942	149	290	0	448	58	146	8	23	0	10	0	183	0	1516	12	39	102	9	0	110	187	675	77	29	154	0	774	20	675	0	57	0	0	484	37	0	91	17	16	119	108	119
SMK3-S127	WT	SMK3	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	650	0	0	0	151	0	1209	3178	0	49	0	58	4	4310	1062	0	0	5196	0	14	0	145	8	148	0	0	23	0	0	74	0	493	0	22	24	0	0	131	156	399	0	0	133	29	132	15	138	0	56	0	76	32	29	20	57	7	5	0	49	87
SMK4-S132	WT	SMK4	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	477	0	0	20	91	0	1083	1893	0	41	0	22	19	0	918	0	50	4870	72	57	0	284	22	186	0	0	0	0	0	79	0	341	0	0	49	0	0	87	156	84	105	0	125	10	45	0	214	0	28	0	0	92	0	0	24	0	6	300	0	0
SMK5-S137	WT	SMK5	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	1067	0	0	107	123	0	1038	2596	0	123	0	0	16	0	792	0	19	6980	83	238	0	344	23	127	0	0	13	0	0	110	0	244	0	37	17	0	0	47	170	225	87	0	182	38	0	0	253	0	34	0	0	152	12	0	26	0	8	305	16	109
SMK7-S108	WT	SMK7	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	395	0	0	63	172	0	1776	2787	0	54	0	13	0	0	1485	0	33	3753	27	261	0	226	9	0	9	48	32	0	0	55	0	661	42	13	110	23	0	69	130	632	0	8	148	13	176	17	399	18	47	6	20	204	57	8	149	8	0	0	89	42
SMK8-S113	WT	SMK8	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	196	0	0	80	158	0	2957	3745	0	206	0	220	0	6070	506	0	20	1422	0	0	0	16	26	0	11	0	92	0	0	72	0	1516	11	28	45	56	0	78	168	796	0	14	188	45	683	41	398	31	134	0	145	267	98	57	251	15	14	0	437	224
SMK9-S118	WT	SMK9	Pancreatic	Yes	None	Post	Smoke only	332.25	70.83	Neo-Pancreatic	575	0	0	29	80	0	2287	2878	0	184	0	39	0	5004	1455	0	7	4049	0	29	0	99	24	155	12	23	82	0	0	108	0	675	0	16	47	84	0	97	88	866	0	16	151	0	352	33	419	24	83	0	28	173	97	23	114	8	0	0	216	88
