"Taxa"	"pValue"	"R2"	"direction"	"Adj_pValue"
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia"	0.0904055987306249	0.191113854153669	"Donor"	0.133724948122383
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia"	0.00582877517039349	0.429816062825409	"Donor"	0.0125406980938769
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella"	0.336022184561525	0.0662045860066439	"Donor"	0.391107788588004
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._ventriosum_group"	7.12604583020352e-06	0.773637041018516	"Donor"	3.89191733803423e-05
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._xylanophilum_group"	2.82281212107159e-05	0.725512052026706	"Donor"	0.000117893917997696
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus"	0.221560049615168	0.104677309601031	"Donor"	0.296806858918432
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus"	0.00064262907878266	0.576833727278493	"Recipient"	0.00182506658374275
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009"	0.346482047417518	0.0634887355635536	"Recipient"	0.394434768193947
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.__"	3.6616290454779e-05	0.715359480128628	"Donor"	0.000144430923460517
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter"	0.0110594581752804	0.379468042800809	"Donor"	0.0224349008698544
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__NK4A214_group"	0.00194137863628774	0.508058322871781	"Donor"	0.00475303045435964
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter"	8.06087241544138e-08	0.879731077409543	"Donor"	1.90773980498779e-06
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.005"	3.93357225160116e-05	0.712500648466788	"Donor"	0.00014699138413878
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus"	0.00324021924786161	0.472870142207918	"Recipient"	0.00718923645619295
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae_Sedis"	0.655767567778771	0.0146005831458077	"Recipient"	0.692525280435146
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcaceae"	0.000882524284294367	0.558068341692069	"Donor"	0.00240997016095769
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus"	0.0221103580623561	0.321049294728658	"Donor"	0.0413114584849285
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__UCG.010"	0.00185233950825724	0.51117532693571	"Donor"	0.00469700375308087
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group.g__.Eubacterium._coprostanoligenes_group"	1.69425801398782e-05	0.744420718869059	"Donor"	8.06190754839256e-05
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family_XIII_UCG.001"	0.665407649489606	0.0137479744233173	"Donor"	0.692525280435146
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._brachy_group"	0.0774587707572687	0.20594273609258	"Recipient"	0.122212727194802
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._nodatum_group"	0.0386077159636204	0.271209105770158	"Donor"	0.0668572642296842
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Romboutsia"	1.81656234286244e-06	0.813222134990126	"Donor"	1.60309401826696e-05
"d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadaceae.g__Candidatus_Saccharimonas"	0.275648889171428	0.0841906086935796	"Donor"	0.34335212510827
"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella"	0.673017526056691	0.0130959915091365	"Recipient"	0.692525280435146
"d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Chlamydiaceae.g__Chlamydia"	5.41784388022505e-07	0.842527069209717	"Recipient"	6.41111525826631e-06
"d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia"	0.0797390503648309	0.203166282309039	"Donor"	0.122545977776393
"Other"	1.70321990458998e-05	0.744231945978955	"Donor"	8.06190754839256e-05
