"Taxa"	"pValue"	"R2"	"direction"	"Adj_pValue"
"d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter"	0.0280424790505368	0.240768007197455	"Donor"	0.0503074900300521
"d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus"	0.00064485785332846	0.485177899970144	"Recipient"	0.00229905843360581
"d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus"	0.00239842323989471	0.408911092038202	"Donor"	0.00702395377397738
"d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus"	0.0454308894329951	0.20427474280997	"Donor"	0.0653567181316772
"d__Bacteria.p__Firmicutes.c__Bacilli.o__Mycoplasmatales.f__Mycoplasmataceae.g__Ureaplasma"	0.179631855885669	0.0977180682883883	"Donor"	0.219847943024251
"d__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__RF39.g__RF39"	0.099198380742533	0.143769590196392	"Donor"	0.131197858401415
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_UCG.014.f__Clostridia_UCG.014.g__Clostridia_UCG.014"	0.0325433436047453	0.229607101816687	"Donor"	0.0523245916782179
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_vadinBB60_group.f__Clostridia_vadinBB60_group.g__Clostridia_vadinBB60_group"	0.618798498451444	0.0140405423070211	"Donor"	0.676553024973579
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus_Arthromitus"	0.0342927056550924	0.225659366911808	"Donor"	0.0530566389380675
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium_sensu_stricto_1"	0.0766955521818702	0.163820763553253	"Donor"	0.104817254648556
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Anaerofustaceae.g__Anaerofustis"	0.639410272956117	0.0124599146599771	"Donor"	0.689890031347389
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.__"	0.000272573617481354	0.530219717958078	"Recipient"	0.00117637034913005
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2"	2.60080063440112e-06	0.715808620989709	"Donor"	1.898379699692e-05
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356"	0.00376410441088396	0.380555799121156	"Donor"	0.00935322914219651
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor"	0.004790950285224	0.364914422608786	"Donor"	0.0109127200941213
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia"	9.51370022911929e-07	0.745355393823651	"Donor"	1.11446202683969e-05
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575"	0.00163512478519685	0.432126056403903	"Donor"	0.0051569320148516
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium"	0.00314255540608638	0.392046041843671	"Donor"	0.00831256591287365
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_FCS020_group"	5.33959064534491e-08	0.814292965944626	"Donor"	1.45948810972761e-06
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_NK4A136_group"	2.23943157543606e-05	0.640917752880285	"Donor"	0.000122422259457172
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.001"	1.6221961078723e-05	0.653238868541366	"Donor"	0.000100396375007026
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.006"	0.258258383024828	0.0703899790278526	"Recipient"	0.302531248686227
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia"	7.79060694753266e-08	0.806424302248843	"Donor"	1.59707442424419e-06
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia"	0.0422583222470559	0.209806031220131	"Donor"	0.0618782575760462
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella"	0.837253195357081	0.00240710477688302	"Donor"	0.858184525241008
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._ventriosum_group"	0.00236398045842846	0.409802398000443	"Donor"	0.00702395377397738
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._xylanophilum_group"	2.3126464856266e-07	0.781878665477343	"Donor"	3.16061686368968e-06
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus"	0.0497807417966781	0.197263600337142	"Donor"	0.0703796694366829
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus"	0.986735893083099	1.57869240027021e-05	"Donor"	0.986735893083099
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009"	0.0357360922394311	0.222543205200762	"Donor"	0.054265917845062
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.__"	1.39982385286124e-06	0.734381966888517	"Donor"	1.22264336444889e-05
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter"	0.00409902301768806	0.375065720019089	"Donor"	0.00988587904265944
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__NK4A214_group"	0.00271786015685705	0.401158142959268	"Donor"	0.00753348182353318
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter"	1.17153567914881e-07	0.797557002594734	"Donor"	1.92131851380406e-06
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.005"	0.00436557776991914	0.370981833810954	"Donor"	0.0102279250609534
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus"	9.24523999120509e-05	0.581584183997451	"Donor"	0.00044594687016401
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae_Sedis"	0.0109087987347962	0.309139359099272	"Donor"	0.0241762566554942
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Paludicola"	0.000986129759781874	0.461537468428534	"Recipient"	0.00323450561208455
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcaceae"	0.0116144673029005	0.304740046583224	"Donor"	0.0248224549062603
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus"	0.0141066119761349	0.290965397165223	"Donor"	0.0289185545510766
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__UCG.010"	0.000484599774112977	0.500544204917931	"Donor"	0.00180623552169382
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group.g__.Eubacterium._coprostanoligenes_group"	0.272289112420481	0.0665128124250168	"Donor"	0.314474749556048
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family_XIII_AD3011_group"	0.392257113097936	0.0409418769177497	"Donor"	0.446737267694871
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family_XIII_UCG.001"	0.0367821215470022	0.220358646027969	"Donor"	0.0548387993973487
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._brachy_group"	0.967362445752364	9.56228331460916e-05	"Donor"	0.979305191996221
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._nodatum_group"	3.99169846172154e-10	0.89172923302523	"Donor"	1.63659636930583e-08
"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Romboutsia"	0.0034052105156678	0.38695788486024	"Donor"	0.00872585194639875
"d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadaceae.g__Candidatus_Saccharimonas"	0.0294046152096715	0.237221818611693	"Donor"	0.0513016690892141
"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella"	0.000100398303075299	0.5778614572745	"Recipient"	0.000457370047343028
"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter"	0.00275615188665848	0.400285216504609	"Recipient"	0.00753348182353318
"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Rodentibacter"	0.216064250254077	0.0836832393360144	"Recipient"	0.256772007548323
"d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Chlamydiaceae.g__Chlamydia"	0.530639975176349	0.0222060065753932	"Recipient"	0.588006458979198
"d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia"	0.000421399122283877	0.507905974429726	"Recipient"	0.0017277364013639
"Other"	0.82401390113003	0.00282085841410621	"Recipient"	0.85530556826155
