index,Unassigned;__;__;__;__;__,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Coriobacteriaceae_UCG-002,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;__,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_UCG-001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter,d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__uncultured,d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__Anaeroplasma,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;__,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;__,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__uncultured,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Ureaplasma,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__RF39;g__RF39,d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group;g__Clostridia_vadinBB60_group,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Candidatus_Arthromitus,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae;g__Anaerofustis,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__A2,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__ASF356,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_FCS020_group,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-001,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-006,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tuzzerella,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_ventriosum_group,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_xylanophilum_group,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__uncultured,d__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UCG-009,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214_group,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-005,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__uncultured,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Paludicola,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcaceae,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__uncultured,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__UCG-010,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__[Eubacterium]_coprostanoligenes_group,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__uncultured,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_UCG-001,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_brachy_group,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_nodatum_group,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Candidatus_Saccharimonas,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured;g__uncultured,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Rodentibacter,d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__uncultured,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia,d__Eukaryota;p__Parabasalia;__;__;__;__,MouseModel,MouseID,NNKexp,FMTstatus,TumorImp,Study
B6-S15,12.0,2036.0,15.0,153.0,61.0,945.0,5018.0,908.0,11076.0,702.0,3916.0,52.0,2767.0,161.0,2367.0,403.0,520.0,982.0,3705.0,228.0,69.0,35.0,9.0,0.0,90.0,446.0,0.0,1341.0,0.0,2034.0,275.0,0.0,0.0,17962.0,0.0,12.0,193.0,0.0,1147.0,179.0,478.0,0.0,8.0,0.0,261.0,0.0,25.0,556.0,212.0,584.0,49.0,3581.0,182.0,186.0,50.0,619.0,102.0,0.0,625.0,3503.0,5.0,221.0,91.0,132.0,410.0,33.0,314.0,0.0,1309.0,7.0,270.0,6.0,226.0,0.0,175.0,0.0,0.0,89.0,0.0,0.0,31.0,61.0,0.0,672.0,4.0,563.0,0.0,8.0,676.0,7.0,0.0,71.0,WT,NNKRec6,Yes,Recipient,Post,NNK-FMT
B7-S16,28.0,4797.0,10.0,64.0,54.0,1108.0,9368.0,742.0,20357.0,350.0,3080.0,93.0,7301.0,79.0,2846.0,61.0,538.0,1907.0,3680.0,481.0,153.0,263.0,31.0,1346.0,184.0,16.0,0.0,1715.0,0.0,3989.0,0.0,0.0,0.0,18251.0,0.0,246.0,0.0,108.0,3738.0,165.0,429.0,0.0,35.0,0.0,129.0,0.0,44.0,483.0,247.0,492.0,69.0,6132.0,0.0,723.0,170.0,710.0,0.0,0.0,11.0,6240.0,0.0,478.0,20.0,61.0,711.0,108.0,1301.0,0.0,915.0,53.0,431.0,13.0,19.0,0.0,154.0,0.0,0.0,321.0,34.0,28.0,127.0,155.0,0.0,500.0,16.0,421.0,0.0,0.0,70.0,17.0,43.0,241.0,WT,NNKRec7,Yes,Recipient,Post,NNK-FMT
B8-S17,5.0,5788.0,22.0,38.0,85.0,1616.0,11722.0,1022.0,14818.0,606.0,5146.0,749.0,4507.0,199.0,3204.0,365.0,356.0,3027.0,2226.0,713.0,291.0,335.0,77.0,518.0,0.0,67.0,104.0,0.0,0.0,428.0,0.0,231.0,0.0,26769.0,0.0,4.0,0.0,44.0,374.0,148.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1115.0,178.0,643.0,66.0,5267.0,0.0,502.0,76.0,189.0,263.0,0.0,919.0,4756.0,19.0,93.0,64.0,69.0,374.0,30.0,1179.0,9.0,927.0,581.0,327.0,18.0,20.0,0.0,118.0,0.0,0.0,138.0,12.0,0.0,165.0,123.0,0.0,260.0,40.0,1354.0,0.0,117.0,570.0,57.0,0.0,1060.0,WT,NNKRec8,Yes,Recipient,Post,NNK-FMT
B9-S18,21.0,1096.0,36.0,546.0,56.0,1934.0,13404.0,664.0,18037.0,1153.0,4341.0,0.0,4578.0,183.0,4751.0,1049.0,756.0,2963.0,2102.0,156.0,4.0,79.0,13.0,0.0,184.0,464.0,16.0,1448.0,0.0,3036.0,1162.0,0.0,0.0,20886.0,0.0,117.0,0.0,51.0,5.0,14.0,281.0,11.0,22.0,231.0,173.0,0.0,0.0,780.0,27.0,87.0,36.0,4219.0,0.0,225.0,0.0,1263.0,138.0,0.0,282.0,2395.0,10.0,135.0,31.0,35.0,265.0,38.0,544.0,0.0,627.0,11.0,351.0,9.0,0.0,0.0,93.0,185.0,0.0,54.0,0.0,0.0,29.0,39.0,0.0,41.0,0.0,2109.0,0.0,32.0,979.0,12.0,0.0,52.0,WT,NNKRec9,Yes,Recipient,Post,NNK-FMT
C1-S20,0.0,3071.0,0.0,1616.0,0.0,408.0,13426.0,0.0,19486.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,246.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,2762.0,0.0,0.0,713.0,11592.0,0.0,0.0,0.0,594.0,0.0,22.0,0.0,0.0,0.0,27573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,466.0,0.0,0.0,0.0,4110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,282.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,3312.0,1182.0,558.0,0.0,0.0,4.0,16646.0,19.0,WT,NNKRec1,Yes,Recipient,Pre,NNK-FMT
C10-S29,945.0,6839.0,0.0,4118.0,188.0,2511.0,4448.0,0.0,44773.0,1278.0,0.0,0.0,5.0,0.0,419.0,0.0,0.0,0.0,0.0,0.0,47.0,2789.0,0.0,452.0,96.0,301.0,0.0,0.0,0.0,45153.0,6.0,0.0,0.0,18888.0,0.0,31.0,26.0,52.0,0.0,199.0,0.0,0.0,19.0,151.0,0.0,0.0,0.0,77.0,248.0,532.0,0.0,9696.0,0.0,3132.0,0.0,1319.0,318.0,0.0,1157.0,7904.0,0.0,449.0,159.0,232.0,569.0,0.0,98.0,39.0,1425.0,0.0,505.0,11.0,0.0,0.0,59.0,0.0,268.0,321.0,62.0,0.0,184.0,0.0,0.0,0.0,889.0,2831.0,0.0,4.0,147.0,566.0,12863.0,8707.0,WT,NNKRec10,Yes,Recipient,Pre,NNK-FMT
C2-S21,0.0,2843.0,0.0,1536.0,0.0,276.0,15872.0,0.0,17190.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,157.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,1739.0,0.0,0.0,1004.0,8816.0,0.0,0.0,0.0,502.0,0.0,403.0,0.0,0.0,0.0,27598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,290.0,0.0,0.0,0.0,1521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,166.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,9249.0,1216.0,431.0,0.0,0.0,0.0,22528.0,13.0,WT,NNKRec2,Yes,Recipient,Pre,NNK-FMT
C3-S22,107.0,1979.0,0.0,2012.0,0.0,1295.0,3477.0,0.0,15385.0,719.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,43.0,557.0,0.0,145.0,118.0,533.0,0.0,0.0,0.0,17185.0,0.0,0.0,0.0,2904.0,0.0,8.0,0.0,78.0,2.0,77.0,0.0,0.0,0.0,4910.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,347.0,0.0,2640.0,0.0,228.0,0.0,0.0,0.0,4683.0,0.0,69.0,0.0,0.0,227.0,0.0,3.0,0.0,61.0,0.0,670.0,156.0,0.0,0.0,0.0,0.0,349.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1569.0,1615.0,0.0,0.0,82.0,57.0,9795.0,543.0,WT,NNKRec3,Yes,Recipient,Pre,NNK-FMT
C4-S23,851.0,2736.0,0.0,1569.0,290.0,2413.0,9494.0,0.0,32273.0,808.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,91.0,2239.0,0.0,190.0,100.0,931.0,0.0,0.0,0.0,30196.0,0.0,0.0,0.0,6708.0,0.0,0.0,526.0,123.0,940.0,153.0,0.0,0.0,49.0,103.0,0.0,0.0,0.0,121.0,833.0,499.0,0.0,9660.0,0.0,4744.0,0.0,976.0,357.0,0.0,0.0,10208.0,0.0,284.0,77.0,199.0,494.0,0.0,113.0,35.0,886.0,0.0,1525.0,84.0,0.0,0.0,89.0,0.0,236.0,192.0,38.0,0.0,508.0,0.0,0.0,0.0,465.0,1087.0,0.0,0.0,127.0,77.0,12076.0,1039.0,WT,NNKRec4,Yes,Recipient,Pre,NNK-FMT
C5-S24,136.0,4883.0,0.0,4140.0,10.0,1735.0,10505.0,0.0,29601.0,2205.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,70.0,1176.0,0.0,855.0,885.0,0.0,0.0,0.0,0.0,23751.0,5.0,0.0,442.0,13189.0,0.0,0.0,0.0,464.0,0.0,282.0,0.0,0.0,0.0,19581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,1641.0,0.0,265.0,0.0,0.0,0.0,5339.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,89.0,0.0,198.0,275.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4405.0,4174.0,183.0,158.0,153.0,17.0,22794.0,242.0,WT,NNKRec5,Yes,Recipient,Pre,NNK-FMT
C6-S25,105.0,5814.0,0.0,2905.0,85.0,2281.0,6641.0,0.0,32271.0,1751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,438.0,0.0,616.0,339.0,582.0,0.0,0.0,0.0,30342.0,3.0,0.0,199.0,7158.0,0.0,46.0,0.0,264.0,0.0,78.0,0.0,0.0,0.0,14315.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,234.0,0.0,2997.0,0.0,500.0,0.0,0.0,0.0,7168.0,0.0,21.0,0.0,0.0,211.0,0.0,0.0,0.0,54.0,0.0,364.0,434.0,0.0,0.0,0.0,0.0,238.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3119.0,3202.0,0.0,0.0,53.0,7.0,13317.0,69.0,WT,NNKRec6,Yes,Recipient,Pre,NNK-FMT
C7-S26,0.0,3441.0,0.0,2952.0,42.0,519.0,17763.0,0.0,25980.0,956.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,43.0,326.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,6102.0,0.0,0.0,761.0,16889.0,0.0,0.0,0.0,1066.0,0.0,192.0,0.0,0.0,0.0,32846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,0.0,754.0,0.0,0.0,0.0,7737.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,31.0,0.0,416.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,3423.0,1902.0,644.0,0.0,0.0,0.0,25423.0,20.0,WT,NNKRec7,Yes,Recipient,Pre,NNK-FMT
C8-S27,68.0,3857.0,0.0,4018.0,43.0,956.0,24566.0,0.0,33968.0,1522.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0,6014.0,0.0,1864.0,17.0,0.0,0.0,0.0,0.0,7759.0,0.0,0.0,1264.0,9003.0,0.0,0.0,0.0,1263.0,0.0,2955.0,0.0,0.0,0.0,35862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,0.0,3442.0,0.0,0.0,0.0,13564.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,494.0,0.0,745.0,1848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.0,0.0,0.0,0.0,6392.0,2869.0,1060.0,17.0,0.0,338.0,35391.0,5056.0,WT,NNKRec8,Yes,Recipient,Pre,NNK-FMT
C9-S28,0.0,4953.0,0.0,5876.0,49.0,873.0,21292.0,0.0,37007.0,2381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,4921.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,9987.0,0.0,0.0,647.0,19116.0,0.0,0.0,0.0,574.0,0.0,337.0,0.0,0.0,0.0,44393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,694.0,0.0,0.0,0.0,4928.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,14.0,0.0,217.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,4083.0,2525.0,480.0,4.0,0.0,557.0,31104.0,5646.0,WT,NNKRec9,Yes,Recipient,Pre,NNK-FMT
D1-S30,0.0,0.0,0.0,0.0,0.0,1922.0,31323.0,0.0,26684.0,0.0,0.0,0.0,0.0,0.0,5021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,535.0,260.0,0.0,485.0,3.0,272.0,0.0,12.0,5099.0,0.0,0.0,0.0,0.0,0.0,1248.0,0.0,0.0,0.0,133.0,8399.0,0.0,1710.0,670.0,518.0,510.0,181.0,21565.0,98.0,789.0,2908.0,635.0,35.0,992.0,3346.0,15511.0,0.0,7.0,6.0,1897.0,439.0,65.0,1911.0,671.0,3470.0,363.0,290.0,29.0,0.0,229.0,2276.0,195.0,1557.0,92.0,45.0,0.0,232.0,187.0,562.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,20682.0,0.0,WT,Donor1,Yes,Donor,NA,NNK-FMT
D10-S39,0.0,31.0,0.0,0.0,226.0,2730.0,2215.0,248.0,9401.0,246.0,875.0,39.0,8294.0,153.0,6303.0,535.0,610.0,301.0,8668.0,2202.0,129.0,410.0,97.0,0.0,178.0,38.0,32.0,0.0,609.0,12.0,0.0,236.0,0.0,47881.0,172.0,48.0,0.0,24.0,85.0,359.0,2173.0,0.0,5.0,756.0,1541.0,1803.0,16.0,914.0,180.0,486.0,235.0,30712.0,564.0,214.0,105.0,8250.0,42.0,0.0,1124.0,14823.0,47.0,430.0,762.0,625.0,806.0,12.0,834.0,26.0,2381.0,2304.0,3162.0,0.0,132.0,0.0,809.0,72.0,0.0,441.0,7.0,276.0,219.0,74.0,0.0,870.0,0.0,47.0,0.0,0.0,111.0,966.0,0.0,12645.0,WT,Donor10,Yes,Donor,NA,NNK-FMT
D2-S31,0.0,0.0,0.0,0.0,0.0,1262.0,38841.0,0.0,24932.0,0.0,0.0,0.0,0.0,0.0,4949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,12.0,49.0,0.0,29.0,39336.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,94.0,252.0,179.0,376.0,376.0,209.0,107.0,110.0,17173.0,153.0,251.0,4346.0,935.0,0.0,3134.0,1712.0,6849.0,0.0,23.0,0.0,406.0,563.0,0.0,555.0,380.0,3011.0,240.0,712.0,170.0,0.0,140.0,959.0,0.0,34.0,109.0,0.0,0.0,161.0,154.0,123.0,0.0,0.0,893.0,0.0,0.0,0.0,0.0,72.0,0.0,WT,Donor2,Yes,Donor,NA,NNK-FMT
D3-S32,0.0,0.0,0.0,0.0,0.0,2034.0,38887.0,0.0,29817.0,0.0,0.0,0.0,0.0,0.0,2448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,308.0,0.0,0.0,0.0,9.0,46.0,0.0,0.0,45162.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,209.0,106.0,24.0,515.0,731.0,237.0,135.0,118.0,17907.0,101.0,222.0,6970.0,598.0,0.0,3569.0,413.0,5734.0,0.0,0.0,0.0,135.0,396.0,0.0,405.0,586.0,1895.0,228.0,999.0,76.0,0.0,0.0,441.0,0.0,0.0,116.0,0.0,0.0,126.0,269.0,161.0,0.0,0.0,1184.0,0.0,0.0,0.0,0.0,135.0,0.0,WT,Donor3,Yes,Donor,NA,NNK-FMT
D4-S33,0.0,7.0,164.0,0.0,101.0,1460.0,9893.0,0.0,24609.0,0.0,0.0,0.0,0.0,0.0,4261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,187.0,206.0,887.0,49.0,0.0,10883.0,92.0,0.0,46118.0,0.0,0.0,1025.0,62.0,5331.0,527.0,0.0,1854.0,0.0,362.0,1357.0,0.0,162.0,118.0,393.0,86.0,83.0,8440.0,151.0,462.0,870.0,1126.0,18.0,1005.0,1763.0,5672.0,0.0,0.0,47.0,747.0,246.0,44.0,154.0,238.0,679.0,30.0,1058.0,0.0,46.0,2205.0,193.0,203.0,674.0,65.0,40.0,0.0,58.0,105.0,1522.0,0.0,0.0,392.0,0.0,0.0,0.0,0.0,15589.0,0.0,WT,Donor4,Yes,Donor,NA,NNK-FMT
D5-S34,0.0,0.0,0.0,0.0,0.0,1089.0,18216.0,0.0,20981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,173.0,926.0,338.0,0.0,0.0,9.0,16471.0,0.0,0.0,15185.0,0.0,0.0,1324.0,0.0,3807.0,1769.0,0.0,352.0,0.0,105.0,1592.0,88.0,150.0,412.0,577.0,349.0,70.0,6610.0,65.0,348.0,924.0,708.0,57.0,854.0,1503.0,4580.0,0.0,0.0,172.0,416.0,303.0,70.0,396.0,1020.0,2740.0,96.0,403.0,59.0,8.0,4174.0,336.0,444.0,1872.0,57.0,13.0,0.0,57.0,237.0,1106.0,0.0,0.0,558.0,0.0,0.0,0.0,0.0,9.0,0.0,WT,Donor5,Yes,Donor,NA,NNK-FMT
