index,Unassigned;__;__;__;__;__;__,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;__,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;__,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus;s__uncultured_bacterium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;__,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uncultured_bacterium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__uncultured_bacterium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__uncultured_bacterium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__uncultured_bacterium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__uncultured_bacterium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__uncultured_bacterium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;__,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_UCG-001;s__uncultured_bacterium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;__,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__uncultured_bacterium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella;s__uncultured_bacterium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__uncultured_bacterium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;__,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__uncultured_bacterium,d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;__,d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum;s__uncultured_bacterium,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__uncultured_bacterium,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;__,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__uncultured_bacterium,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__uncultured;__,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__uncultured;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__Anaeroplasma;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;__;__,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix;__,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__uncultured;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Ureaplasma;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__RF39;g__RF39;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia;f__Hungateiclostridiaceae;g__Ruminiclostridium;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group;g__Clostridia_vadinBB60_group;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Candidatus_Arthromitus;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitaleaceae_UCG-011;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;__;__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__A2;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__ASF356;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_FCS020_group;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-001;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-006;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tuzzerella;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_ventriosum_group;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_xylanophilum_group;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__uncultured;__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__uncultured;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UCG-009;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;__;__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214_group;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-005;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__uncultured;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcaceae;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__uncultured;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__UCG-010;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__[Eubacterium]_coprostanoligenes_group;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__uncultured;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_UCG-001;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_brachy_group;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_nodatum_group;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia;s__uncultured_bacterium,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Candidatus_Saccharimonas;s__uncultured_bacterium,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured;g__uncultured;__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__uncultured_bacterium,d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia;__,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__uncultured;__,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__uncultured_bacterium,d__Eukaryota;p__Parabasalia;__;__;__;__;__,MouseModel,MouseID,Cancer,SmokeExp,FMTstatus,TumorImp,Study
PostcntrFMT8-S123,3.0,705.0,102.0,159.0,0.0,6415.0,1344.0,12154.0,271.0,0.0,0.0,0.0,1143.0,0.0,4017.0,0.0,1849.0,0.0,0.0,5650.0,0.0,35.0,0.0,92.0,0.0,0.0,5.0,33.0,31.0,593.0,0.0,435.0,567.0,0.0,3458.0,114.0,201.0,38.0,627.0,1196.0,0.0,39.0,17.0,20.0,125.0,0.0,0.0,61.0,400.0,221.0,35.0,1980.0,1130.0,98.0,132.0,807.0,36.0,0.0,25.0,0.0,5511.0,0.0,301.0,24.0,303.0,226.0,0.0,705.0,0.0,608.0,0.0,384.0,0.0,0.0,259.0,48.0,0.0,164.0,6.0,14.0,37.0,158.0,592.0,1352.0,205.0,0.0,0.0,40.0,0.0,WT,FMT-CR8,Pancreatic,No,Recipient,Post,Smoke-FMT
PostsmkFMT1-S124,0.0,1211.0,550.0,41.0,612.0,2726.0,763.0,7486.0,0.0,2821.0,364.0,4000.0,207.0,42.0,3228.0,970.0,426.0,398.0,1594.0,6439.0,3913.0,0.0,170.0,0.0,40.0,768.0,0.0,50.0,18.0,157.0,0.0,468.0,0.0,45.0,2109.0,69.0,0.0,0.0,220.0,866.0,0.0,0.0,0.0,479.0,12.0,286.0,0.0,17.0,59.0,75.0,30.0,2096.0,0.0,242.0,24.0,220.0,52.0,0.0,231.0,0.0,1158.0,0.0,109.0,98.0,527.0,100.0,15.0,69.0,11.0,255.0,136.0,164.0,0.0,7.0,17.0,15.0,0.0,174.0,32.0,53.0,11.0,0.0,54.0,1173.0,884.0,34.0,385.0,0.0,8816.0,WT,FMT-SR1,Pancreatic,Yes,Recipient,Post,Smoke-FMT
PostsmkFMT10-S133,26.0,2158.0,323.0,115.0,354.0,6080.0,743.0,7909.0,84.0,2132.0,66.0,4264.0,103.0,31.0,3838.0,503.0,1049.0,150.0,886.0,3628.0,113.0,0.0,61.0,0.0,13.0,570.0,0.0,10.0,14.0,280.0,0.0,85.0,0.0,0.0,2399.0,117.0,81.0,0.0,177.0,582.0,0.0,0.0,0.0,1105.0,182.0,1045.0,0.0,357.0,55.0,139.0,44.0,1869.0,0.0,17.0,84.0,2885.0,16.0,0.0,574.0,60.0,1848.0,4.0,211.0,204.0,451.0,148.0,20.0,282.0,0.0,353.0,336.0,473.0,0.0,0.0,129.0,17.0,0.0,474.0,21.0,47.0,21.0,0.0,661.0,7.0,801.0,454.0,141.0,0.0,5884.0,WT,FMT-SR10,Pancreatic,Yes,Recipient,Post,Smoke-FMT
PostsmkFMT2-S125,20.0,1197.0,296.0,117.0,374.0,7108.0,415.0,7221.0,55.0,2978.0,77.0,3936.0,86.0,20.0,2449.0,168.0,633.0,199.0,812.0,1525.0,23.0,0.0,32.0,0.0,22.0,618.0,0.0,26.0,78.0,286.0,0.0,93.0,0.0,0.0,2016.0,127.0,34.0,0.0,189.0,333.0,0.0,0.0,0.0,487.0,105.0,819.0,0.0,231.0,51.0,80.0,24.0,1878.0,0.0,16.0,57.0,1822.0,24.0,0.0,486.0,78.0,1591.0,6.0,190.0,194.0,433.0,182.0,9.0,355.0,0.0,338.0,178.0,422.0,0.0,0.0,135.0,31.0,0.0,441.0,17.0,30.0,41.0,0.0,433.0,0.0,1289.0,187.0,20.0,0.0,1383.0,WT,FMT-SR2,Pancreatic,Yes,Recipient,Post,Smoke-FMT
PostsmkFMT3-S126,5.0,3538.0,1210.0,76.0,402.0,5382.0,147.0,9256.0,75.0,675.0,23.0,2144.0,47.0,0.0,1743.0,59.0,279.0,71.0,481.0,387.0,39.0,0.0,9.0,0.0,10.0,372.0,0.0,59.0,205.0,3341.0,170.0,350.0,0.0,0.0,5197.0,421.0,0.0,0.0,5.0,68.0,0.0,0.0,0.0,148.0,144.0,689.0,0.0,74.0,10.0,0.0,17.0,6828.0,1592.0,0.0,57.0,197.0,0.0,0.0,48.0,54.0,1246.0,0.0,130.0,58.0,64.0,99.0,0.0,38.0,0.0,199.0,197.0,92.0,0.0,0.0,40.0,0.0,0.0,117.0,16.0,0.0,15.0,0.0,61.0,4.0,2021.0,106.0,5.0,0.0,341.0,WT,FMT-SR3,Pancreatic,Yes,Recipient,Post,Smoke-FMT
PostsmkFMT4-S127,0.0,961.0,414.0,15.0,801.0,7278.0,188.0,7193.0,40.0,2633.0,50.0,4549.0,171.0,29.0,4564.0,238.0,215.0,425.0,751.0,1452.0,141.0,4.0,11.0,0.0,0.0,262.0,0.0,0.0,6.0,1332.0,0.0,199.0,0.0,49.0,3193.0,163.0,0.0,0.0,15.0,31.0,0.0,0.0,0.0,380.0,0.0,352.0,0.0,2.0,0.0,0.0,0.0,1103.0,0.0,66.0,0.0,24.0,40.0,0.0,105.0,0.0,250.0,0.0,47.0,79.0,67.0,100.0,12.0,0.0,0.0,145.0,37.0,68.0,0.0,0.0,16.0,18.0,0.0,46.0,5.0,4.0,13.0,0.0,23.0,23.0,1481.0,26.0,5.0,135.0,477.0,WT,FMT-SR4,Pancreatic,Yes,Recipient,Post,Smoke-FMT
PostsmkFMT5-S128,45.0,3010.0,551.0,73.0,104.0,3313.0,295.0,15188.0,120.0,1760.0,7.0,4162.0,82.0,0.0,2500.0,180.0,189.0,191.0,429.0,2233.0,489.0,8.0,33.0,0.0,15.0,922.0,0.0,0.0,8.0,659.0,5.0,225.0,14.0,0.0,5413.0,380.0,8.0,0.0,163.0,60.0,0.0,0.0,0.0,201.0,815.0,989.0,24.0,95.0,46.0,37.0,32.0,4957.0,0.0,171.0,21.0,292.0,16.0,0.0,269.0,100.0,1178.0,0.0,185.0,139.0,249.0,150.0,20.0,68.0,65.0,244.0,606.0,207.0,0.0,0.0,139.0,20.0,0.0,281.0,19.0,38.0,32.0,0.0,232.0,0.0,2419.0,303.0,127.0,0.0,5503.0,WT,FMT-SR5,Pancreatic,Yes,Recipient,Post,Smoke-FMT
PostsmkFMT6-S129,9.0,2115.0,540.0,0.0,622.0,5046.0,431.0,8442.0,28.0,1941.0,88.0,4722.0,178.0,16.0,2952.0,261.0,410.0,335.0,972.0,5096.0,3125.0,0.0,86.0,0.0,13.0,499.0,0.0,70.0,8.0,85.0,0.0,218.0,19.0,114.0,5076.0,169.0,52.0,0.0,73.0,199.0,0.0,0.0,0.0,340.0,72.0,1022.0,0.0,162.0,69.0,61.0,38.0,3844.0,0.0,46.0,9.0,1748.0,17.0,0.0,42.0,0.0,1727.0,0.0,162.0,238.0,293.0,206.0,10.0,78.0,17.0,485.0,265.0,253.0,0.0,4.0,109.0,0.0,0.0,360.0,38.0,28.0,20.0,0.0,120.0,11.0,1352.0,42.0,225.0,0.0,9091.0,WT,FMT-SR6,Pancreatic,Yes,Recipient,Post,Smoke-FMT
PostsmkFMT7-S130,6.0,823.0,33.0,0.0,1092.0,1129.0,470.0,2700.0,19.0,515.0,43.0,1900.0,48.0,46.0,2645.0,341.0,973.0,418.0,728.0,6235.0,0.0,14.0,87.0,0.0,33.0,529.0,0.0,0.0,0.0,80.0,0.0,8.0,0.0,2.0,654.0,12.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,145.0,268.0,379.0,0.0,177.0,0.0,0.0,17.0,2702.0,2529.0,10.0,29.0,537.0,0.0,0.0,0.0,120.0,3744.0,0.0,192.0,153.0,200.0,156.0,0.0,232.0,0.0,50.0,47.0,459.0,0.0,0.0,138.0,12.0,0.0,217.0,68.0,28.0,3.0,0.0,22.0,312.0,85.0,408.0,63.0,0.0,3727.0,WT,FMT-SR7,Pancreatic,Yes,Recipient,Post,Smoke-FMT
PostsmkFMT8-S131,6.0,378.0,211.0,33.0,530.0,5767.0,438.0,3460.0,17.0,3167.0,434.0,3185.0,138.0,16.0,3359.0,99.0,669.0,177.0,1615.0,4454.0,826.0,0.0,26.0,0.0,0.0,557.0,0.0,96.0,284.0,217.0,349.0,21.0,0.0,0.0,615.0,184.0,0.0,0.0,73.0,92.0,0.0,0.0,0.0,206.0,0.0,581.0,0.0,86.0,58.0,82.0,0.0,6846.0,893.0,11.0,12.0,68.0,61.0,0.0,77.0,15.0,1663.0,0.0,14.0,252.0,266.0,140.0,11.0,85.0,0.0,197.0,73.0,92.0,0.0,0.0,66.0,13.0,0.0,396.0,20.0,21.0,16.0,0.0,51.0,688.0,260.0,98.0,6.0,0.0,469.0,WT,FMT-SR8,Pancreatic,Yes,Recipient,Post,Smoke-FMT
PostsmkFMT9-S132,20.0,2217.0,134.0,57.0,168.0,5888.0,211.0,7951.0,112.0,954.0,4.0,5002.0,120.0,0.0,2118.0,185.0,117.0,76.0,492.0,2756.0,619.0,0.0,115.0,0.0,20.0,280.0,0.0,35.0,0.0,171.0,0.0,38.0,8.0,8.0,7092.0,172.0,0.0,0.0,62.0,196.0,222.0,0.0,0.0,215.0,1050.0,823.0,0.0,15.0,0.0,90.0,52.0,4062.0,7.0,41.0,0.0,585.0,47.0,0.0,644.0,0.0,1603.0,0.0,231.0,65.0,80.0,101.0,10.0,23.0,0.0,374.0,413.0,372.0,0.0,0.0,57.0,0.0,0.0,300.0,17.0,23.0,11.0,0.0,154.0,0.0,750.0,667.0,15.0,0.0,1133.0,WT,FMT-SR9,Pancreatic,Yes,Recipient,Post,Smoke-FMT
PrecntrlFMT1-S100,40.0,484.0,30.0,88.0,22.0,4016.0,2830.0,11242.0,1346.0,16.0,0.0,50.0,550.0,0.0,4388.0,6.0,1100.0,6.0,14.0,8200.0,0.0,196.0,0.0,1178.0,0.0,3.0,8.0,0.0,6.0,70.0,0.0,152.0,777.0,16.0,2189.0,14.0,442.0,11.0,144.0,1155.0,25.0,39.0,4.0,27.0,1066.0,115.0,21.0,716.0,123.0,208.0,66.0,2787.0,612.0,641.0,25.0,992.0,125.0,26.0,80.0,153.0,6342.0,0.0,429.0,40.0,489.0,193.0,0.0,395.0,12.0,638.0,20.0,461.0,42.0,0.0,314.0,17.0,2.0,769.0,55.0,35.0,0.0,478.0,515.0,166.0,121.0,0.0,0.0,1049.0,42.0,WT,FMT-CR1,Pancreatic,No,Recipient,Pre,Smoke-FMT
PrecntrlFMT2-S101,76.0,1290.0,33.0,113.0,278.0,4581.0,1335.0,12956.0,359.0,126.0,0.0,310.0,502.0,0.0,2625.0,41.0,660.0,61.0,126.0,4772.0,10.0,74.0,9.0,615.0,0.0,55.0,54.0,30.0,32.0,0.0,5.0,342.0,684.0,35.0,2259.0,44.0,872.0,21.0,1155.0,436.0,66.0,58.0,0.0,22.0,184.0,239.0,15.0,658.0,137.0,358.0,26.0,4386.0,3355.0,54.0,123.0,1107.0,98.0,11.0,29.0,400.0,3346.0,3.0,205.0,34.0,761.0,240.0,8.0,331.0,0.0,795.0,119.0,319.0,0.0,0.0,529.0,22.0,0.0,412.0,62.0,17.0,11.0,284.0,364.0,33.0,209.0,30.0,8.0,105.0,583.0,WT,FMT-CR2,Pancreatic,No,Recipient,Pre,Smoke-FMT
PrecntrlFMT3-S102,0.0,519.0,35.0,88.0,0.0,3233.0,1480.0,11731.0,441.0,6.0,0.0,20.0,680.0,0.0,3233.0,4.0,850.0,0.0,9.0,1493.0,0.0,29.0,0.0,295.0,0.0,0.0,46.0,12.0,0.0,70.0,14.0,400.0,728.0,0.0,3703.0,166.0,436.0,12.0,458.0,630.0,55.0,51.0,0.0,15.0,62.0,41.0,20.0,208.0,151.0,339.0,27.0,2518.0,1231.0,142.0,85.0,397.0,51.0,0.0,13.0,73.0,4146.0,7.0,121.0,9.0,194.0,156.0,0.0,259.0,0.0,282.0,15.0,183.0,0.0,0.0,146.0,26.0,0.0,134.0,14.0,12.0,0.0,259.0,241.0,69.0,72.0,0.0,2.0,6.0,7.0,WT,FMT-CR3,Pancreatic,No,Recipient,Pre,Smoke-FMT
PrecntrlFMT4-S103,19.0,896.0,48.0,100.0,0.0,3270.0,2526.0,8755.0,198.0,12.0,0.0,42.0,787.0,0.0,3684.0,0.0,1100.0,0.0,0.0,1683.0,0.0,22.0,0.0,142.0,0.0,0.0,56.0,29.0,21.0,9.0,0.0,432.0,672.0,0.0,2569.0,117.0,931.0,8.0,733.0,1267.0,25.0,139.0,0.0,28.0,243.0,22.0,15.0,160.0,67.0,212.0,6.0,1585.0,3619.0,103.0,386.0,289.0,34.0,0.0,0.0,58.0,3469.0,0.0,108.0,16.0,198.0,132.0,0.0,132.0,0.0,216.0,6.0,148.0,0.0,0.0,111.0,16.0,0.0,130.0,10.0,0.0,0.0,636.0,502.0,64.0,111.0,0.0,0.0,9.0,40.0,WT,FMT-CR4,Pancreatic,No,Recipient,Pre,Smoke-FMT
PrecntrlFMT5-S104,56.0,857.0,35.0,180.0,0.0,4237.0,2445.0,15514.0,1261.0,0.0,0.0,0.0,1084.0,0.0,3874.0,0.0,596.0,0.0,0.0,6583.0,0.0,295.0,0.0,1802.0,0.0,0.0,187.0,0.0,33.0,0.0,0.0,593.0,1220.0,0.0,2502.0,34.0,202.0,4.0,1045.0,874.0,0.0,58.0,9.0,115.0,120.0,57.0,0.0,358.0,123.0,933.0,55.0,1751.0,32.0,546.0,81.0,336.0,200.0,0.0,0.0,0.0,6784.0,16.0,174.0,5.0,295.0,149.0,0.0,344.0,0.0,354.0,10.0,576.0,0.0,0.0,174.0,11.0,0.0,453.0,87.0,44.0,0.0,632.0,777.0,94.0,118.0,0.0,0.0,103.0,0.0,WT,FMT-CR5,Pancreatic,No,Recipient,Pre,Smoke-FMT
PrecntrlFMT6-S105,473.0,1290.0,37.0,174.0,0.0,5665.0,1885.0,15082.0,351.0,0.0,0.0,0.0,494.0,0.0,1754.0,0.0,1282.0,0.0,0.0,1715.0,0.0,69.0,0.0,869.0,0.0,0.0,4.0,41.0,26.0,108.0,0.0,392.0,1677.0,10.0,2951.0,74.0,142.0,7.0,199.0,376.0,533.0,204.0,0.0,30.0,1495.0,53.0,24.0,812.0,55.0,188.0,33.0,4114.0,2022.0,121.0,248.0,1650.0,86.0,0.0,0.0,370.0,4705.0,0.0,203.0,18.0,1147.0,247.0,24.0,244.0,0.0,988.0,153.0,511.0,0.0,0.0,234.0,32.0,0.0,387.0,72.0,30.0,7.0,618.0,1066.0,92.0,301.0,0.0,0.0,30.0,0.0,WT,FMT-CR6,Pancreatic,No,Recipient,Pre,Smoke-FMT
PrecntrlFMT7-S106,63.0,896.0,65.0,126.0,0.0,6013.0,2018.0,10155.0,276.0,0.0,0.0,0.0,636.0,0.0,3600.0,0.0,1568.0,0.0,0.0,853.0,0.0,29.0,0.0,275.0,0.0,0.0,0.0,27.0,30.0,157.0,0.0,474.0,1867.0,0.0,1971.0,161.0,273.0,15.0,146.0,1604.0,122.0,106.0,0.0,16.0,600.0,10.0,12.0,270.0,182.0,98.0,38.0,1884.0,851.0,301.0,157.0,879.0,47.0,0.0,23.0,148.0,3371.0,6.0,183.0,17.0,309.0,167.0,0.0,523.0,0.0,630.0,40.0,233.0,0.0,0.0,194.0,32.0,0.0,247.0,17.0,21.0,0.0,926.0,484.0,1586.0,106.0,0.0,0.0,11.0,0.0,WT,FMT-CR7,Pancreatic,No,Recipient,Pre,Smoke-FMT
